,QQQ_close,QQQ_return,QQQ_SMA50,QQQ_SMA200,QQQ_Vol,LQD_close,LQD_return,LQD_SMA50,LQD_SMA200,LQD_Vol,VNQ_close,VNQ_return,VNQ_SMA50,VNQ_SMA200,VNQ_Vol,USO_close,USO_return,USO_SMA50,USO_SMA200,USO_Vol,PZA_close,PZA_return,PZA_SMA50,PZA_SMA200,PZA_Vol,VMBS_close,VMBS_return,VMBS_SMA50,VMBS_SMA200,VMBS_Vol,TLT_close,TLT_return,TLT_SMA50,TLT_SMA200,TLT_Vol
2012-01-17,54.56,0.009062326613648919,54.73178,,35181065,114.86,0.0032317232946108554,112.86264999999992,,1567130.0,58.86,0.008049323514300433,56.511399999999995,,1384408,38.8,0.016505108724128803,38.1186,,9342643,25.01,0.0008403697626955253,24.25754800000001,,217785,52.14,0.0007677543186179747,51.94409400000001,,28161.0,121.44,0.0046326935804104075,119.06279999999997,,4578357.0
2012-01-18,55.29,0.013379765395894472,54.675599999999996,,39455509,114.63,-0.002002437750304731,112.84864999999992,,1595779.0,59.25,0.006625891946992812,56.53459999999999,,1447330,38.82,0.0005154639175257714,38.1686,,11843099,25.08,0.0027988804478207285,24.27754800000001,,203597,52.05,-0.0017261219792865656,51.947654000000014,,45687.0,119.93,-0.012434123847167244,119.13419999999998,,4856427.0
2012-01-19,55.63,0.006149394103816208,54.63179999999999,,37616170,114.6,-0.0002617115938235992,112.82864999999993,,1240217.0,59.55,0.005063291139240533,56.5728,,1198628,38.68,-0.003606388459556964,38.213,,10191705,24.94,-0.005582137161084466,24.294548000000013,,234323,52.078,0.0005379442843420623,51.950614000000016,,12269.0,118.33,-0.01334111565079632,119.17157999999998,,7274554.0
2012-01-20,55.55,-0.0014380729822039973,54.578599999999994,,33283628,114.3,-0.002617801047120394,112.81224999999993,,1119449.0,59.93,0.006381192275398906,56.6172,,1220595,37.79,-0.023009307135470558,38.227000000000004,,12680051,24.85,-0.0036086607858861752,24.30874800000001,,268557,52.069,-0.00017281769653210155,51.952954000000005,,30895.0,117.01,-0.01115524380968469,119.16697999999998,,5662525.0
2012-01-23,55.57,0.0003600360036004613,54.5122,,35813004,114.15,-0.001312335958005173,112.80704999999993,,1097845.0,60.17,0.004004672117470465,56.6524,,1188878,38.39,0.015877216194760457,38.2464,,7758083,24.81,-0.0016096579476861939,24.32334800000001,,173071,52.005,-0.0012291382588488498,51.95505400000001,,31888.0,116.26,-0.006409708571916917,119.17757999999999,,6347099.0
2012-01-24,59.68,0.073960770199748,54.5692,,29635620,114.56,0.003591765221200083,112.81574999999994,,1274595.0,60.59,0.0069802227023434416,56.748999999999995,,1769450,38.11,-0.007293566032821053,38.2684,,6182285,24.81,0.0,24.336948000000007,,168971,51.99,-0.00028843380444187883,51.957934,,39673.0,116.41,0.0012902115947015513,119.14317999999999,,5532991.0
2012-01-25,60.43,0.012567024128686377,54.642799999999994,,57751782,114.94,0.0033170391061452253,112.84474999999993,,1669688.0,61.38,0.01303845519062552,56.861,,1450637,38.35,0.006297559695618071,38.2816,,13816520,24.93,0.0048367593712213,24.35358800000001,,276180,52.02,0.0005770340450086398,51.963134,,19687.0,116.18,-0.001975775277037961,119.13897999999999,,12579030.0
2012-01-26,60.21,-0.0036405758729107784,54.6904,,33948970,115.84,0.007830172263789903,112.89514999999994,,1301254.0,61.8,0.006842619745845546,56.9512,,1579868,38.38,0.0007822685788787531,38.2852,,6737746,24.98,0.0020056157240273542,24.37098800000001,,240464,52.12,0.0019223375624759509,51.970134,,19191.0,117.7,0.013083146841108562,119.18037999999999,,7029261.0
2012-01-27,60.37,0.002657365886065355,54.748000000000005,,33806061,116.02,0.001553867403314868,112.94954999999995,,1103322.0,61.9,0.0016181229773462036,57.0674,,1363969,38.31,-0.0018238665971860302,38.294000000000004,,6981821,25.06,0.0032025620496396456,24.39098800000001,,250818,52.12,0.0,51.976893999999994,,34282.0,118.1,0.003398470688190214,119.19297999999999,,4596263.0
2012-01-30,60.44,0.0011595163160509347,54.8804,,36813785,115.86,-0.0013790725736941845,113.00194999999994,,1291428.0,61.38,-0.008400646203554074,57.162,,2271805,38.02,-0.007569825110937067,38.286,,4949609,25.16,0.003990422984836428,24.41578800000001,,181909,52.01,-0.002110514198004565,51.981694,,99110.0,119.48,0.011685012701100783,119.23517999999999,,7534252.0
2012-01-31,60.51,0.0011581733951024908,54.9476,,42006577,116.22,0.0031071983428274663,113.06894999999994,,1399437.0,61.68,0.004887585532746819,57.2748,,1859619,37.83,-0.004997369805365692,38.2558,,9058368,25.19,0.0011923688394277487,24.44098800000001,,358855,51.9,-0.0021149778888674975,51.981254,,44076.0,120.86,0.011550050217609575,119.28397999999997,,7197207.0
2012-02-01,61.01,0.008263097008758935,55.13400000000001,,38584325,116.2526,0.000280502495267676,113.15560199999994,,2573982.0,62.3,0.010051880674448732,57.4204,,3082439,37.4,-0.011366640232619574,38.2396,,9907058,25.189,-3.969829297345573e-05,24.46596800000001,,342414,52.0,0.0019267822736031004,51.981494000000005,,37495.0,119.16,-0.014065861327155371,119.28037999999997,,7192067.0
2012-02-02,61.21,0.003278151122766859,55.25020000000001,,34355824,116.51,0.0022141440277465563,113.24220199999995,,2155774.0,62.44,0.0022471910112360494,57.5604,,2669736,37.13,-0.007219251336898269,38.22580000000001,,8770194,25.2,0.00043669855889483244,24.49016800000001,,163017,52.05,0.0009615384615384581,51.986094,,25475.0,119.12,-0.000335683115139207,119.27597999999996,,4555252.0
2012-02-03,62.04,0.013559875837281465,55.4042,,32544207,116.34,-0.0014591022229851758,113.33340199999995,,1889869.0,63.35,0.014573991031390232,57.748000000000005,,2564052,37.59,0.012388903851333177,38.225,,10563742,25.06,-0.005555555555555536,24.510968000000013,,317141,52.107,0.0010951008645534444,51.991234000000006,,16523.0,116.58,-0.021323035594358664,119.20677999999997,,11093658.0
2012-02-06,62.01,-0.0004835589941972751,55.5542,,26136930,116.65,0.0026646037476363293,113.43740199999995,,980128.0,63.08,-0.0042620363062352284,57.935,,1678514,37.36,-0.006118648576749264,38.216,,4965755,25.08,0.0007980845969672856,24.53176800000001,,144273,52.0895,-0.0003358473909454984,51.997424,,27022.0,117.75,0.01003602676273796,119.13437999999996,,5485742.0
2012-02-07,62.12,0.0017739074342848493,55.731399999999994,,36208739,116.42,-0.0019717102443206347,113.54880199999994,,1023594.0,63.0,-0.0012682308180088642,58.1522,,1930772,37.95,0.01579229122055681,38.2316,,9810442,25.09,0.0003987240829346206,24.55256800000001,,195404,52.065,-0.00047034431123360587,52.002954,,21203.0,116.28,-0.012484076433120994,119.00857999999997,,8423882.0
2012-02-08,62.45,0.005312298776561475,55.922599999999996,,35551650,116.56,0.0012025425184676308,113.67260199999996,,1297954.0,63.09,0.0014285714285715567,58.367000000000004,,1694601,38.03,0.002108036890645648,38.2474,,8560517,25.04,-0.0019928258270227595,24.57236800000001,,192281,52.06,-9.603380389888727e-05,52.008354,,18149.0,116.38,0.0008599931200550248,118.92019999999997,,7022064.0
2012-02-09,62.91,0.007365892714171318,56.08659999999999,,40092963,116.15,-0.0035175017158545208,113.78580199999995,,1494284.0,62.58,-0.00808368996671427,58.54740000000001,,1366234,38.32,0.007625558769392526,38.2572,,4329534,25.04,0.0,24.59316800000001,,152890,51.98,-0.001536688436419631,52.011554,,34861.0,115.49,-0.007647362089706178,118.81539999999997,,10381723.0
2012-02-10,62.465,-0.007073597202352455,56.24869999999999,,45867823,116.04,-0.0009470512268617837,113.90280199999995,,1744689.0,62.0,-0.009268136784915226,58.71900000000001,,1553851,38.0,-0.008350730688935326,38.2464,,5315457,25.09,0.0019968051118210983,24.615168000000008,,113675,52.005,0.00048095421315896836,52.013653999999995,,9998.0,116.97,0.01281496233440138,118.75979999999998,,6529295.0
2012-02-13,63.03,0.009045065236532368,56.381499999999996,,29415412,116.4,0.0031023784901758056,114.01700199999996,,979341.0,62.7099,0.01144999999999996,58.854598,,1730546,38.69,0.01815789473684215,38.245,,13644325,25.08,-0.0003985651654045963,24.637768000000005,,163524,52.0,-9.614460148066328e-05,52.016653999999996,,30551.0,117.14,0.0014533641104557127,118.74499999999998,,5607812.0
2012-02-14,63.21,0.0028557829604949347,56.5943,55.64221650000003,33059444,116.55,0.0012886597938144284,114.13620199999995,112.46041049999998,1746454.0,61.97,-0.011798774994059902,58.986798,57.695140999999964,1616394,38.83,0.0036185060739208907,38.2494,36.743930999999996,7801872,25.11,0.0011961722488038617,24.661568000000003,23.927960500000008,283030,52.06,0.001153846153846283,52.02185399999999,51.7539935,35210.0,117.75,0.0052074440840019776,118.76019999999998,109.39411049999994,7417042.0
2012-02-15,62.75,-0.00727732953646576,56.80089999999999,55.66100450000003,71839964,116.42,-0.0011154011154010934,114.23465199999995,112.49096049999997,885907.0,61.67,-0.004841052121994482,59.111798,57.69399099999997,1886571,39.18,0.009013649240278143,38.2524,36.71513349999999,7655000,25.05,-0.002389486260453988,24.682368,23.93946050000001,227443,52.09,0.0005762581636572506,52.029464,51.7605935,45862.0,117.55,-0.001698513800424628,118.7378,109.51371049999993,6690835.0
2012-02-16,63.62,0.013864541832669275,57.01329999999999,55.685654500000034,63607526,116.27,-0.001288438412643922,114.31365199999996,112.52106049999996,1581477.0,62.32,0.010539970812388555,59.240398000000006,57.698640999999974,2225437,39.28,0.002552322613578406,38.2578,36.69093349999999,6160850,25.01,-0.00159680638722548,24.702368,23.95041050000001,219202,52.06,-0.00057592628143599,52.033944,51.76659849999999,19284.0,116.61,-0.007996597192683974,118.70119999999999,109.62601049999992,8527190.0
2012-02-17,63.43,-0.0029864822382897893,57.14029999999999,55.70980450000004,37422734,116.01,-0.002236174421604842,114.39925199999998,112.54911049999995,1631797.0,62.336,0.0002567394094994402,59.370518000000004,57.70507099999997,1624983,39.73,0.011456211812627126,38.272600000000004,36.67328349999999,6769784,25.02,0.0003998400639744215,24.721568,23.960810500000015,112061,52.04,-0.00038417210910490773,52.037003999999996,51.772710499999995,14079.0,116.6,-8.575593859883046e-05,118.68779999999998,109.73606049999991,5991144.0
2012-02-21,63.61,0.0028377739240106337,57.35549999999999,55.736454500000036,34755703,115.84,-0.0014653909145763144,114.46805199999999,112.57436049999995,1779776.0,61.37,-0.01549666324435317,59.468918,57.70707099999998,2711293,40.59,0.021646111250944067,38.308,36.67959349999999,10694589,25.01,-0.0003996802557952872,24.737368,23.970710500000017,263356,52.005,-0.0006725595695618036,52.035904,51.777795499999996,59420.0,115.29,-0.01123499142367057,118.6398,109.83521049999992,6985597.0
2012-02-22,63.34,-0.004244615626473713,57.4999,55.76075450000004,38743350,116.54,0.006042817679557944,114.55705199999998,112.60321049999995,2168812.0,60.83,-0.00879908750203684,59.58231800000001,57.70897099999998,2066585,40.57,-0.0004927322000493062,38.364000000000004,36.68809349999999,7321393,25.0,-0.0003998400639744215,24.752968,23.98071050000002,134142,52.07,0.0012498798192481786,52.03370400000001,51.78294549999999,36608.0,116.74,0.012576979790094533,118.5914,109.94355999999992,6831625.0
2012-02-23,63.73,0.006157246605620337,57.7187,55.78600450000003,44042267,116.68,0.001201304273210857,114.65825199999999,112.63196049999995,1537475.0,61.63,0.013151405556468987,59.688918,57.71327099999997,2296670,41.37,0.01971900419028838,38.4218,36.69050149999999,9120449,25.03,0.0012000000000000899,24.768968,23.990410500000017,139695,52.05,-0.0003840983291722999,52.03310400000001,51.78755949999998,25609.0,116.72,-0.00017132088401572432,118.5914,110.05230999999992,5060654.0
2012-02-24,63.95,0.003452063392436866,57.9537,55.83285450000004,31824771,116.82,0.0011998628728144833,114.76225199999999,112.66401049999995,1652734.0,61.69,0.0009735518416353894,59.816518,57.71297099999997,1768654,42.01,0.015470147449842875,38.504,36.69520149999999,11238009,25.03,0.0,24.784568,24.000060500000014,187592,52.0428,-0.0001383285302593018,52.03382000000001,51.792483499999975,33553.0,117.5,0.006682659355723208,118.58139999999999,110.16825999999992,5237919.0
2012-02-27,64.04,0.001407349491790555,58.201899999999995,55.85925450000004,39518359,117.23,0.003509673001198532,114.86845199999998,112.69701049999995,1119072.0,61.62,-0.0011347057869994792,59.953918,57.71567099999997,1967751,41.2,-0.019281123542013723,38.556,36.704501499999985,10598847,25.07,0.0015980823012384793,24.801167999999997,24.009860500000013,154386,52.09,0.0009069458215162918,52.03222000000002,51.79843349999997,25988.0,118.56,0.009021276595744698,118.5702,110.28695999999992,6802674.0
2012-02-28,64.67,0.009837601499063098,58.478899999999996,55.88705450000004,40137590,117.59,0.003070886291904884,114.97525199999998,112.73301049999995,1957190.0,61.21,-0.006653683868873661,60.077118,57.715970999999975,2303774,40.8002,-0.009703883495145726,38.638603999999994,36.71215249999998,9354574,25.04,-0.0011966493817312518,24.815768,24.019460500000015,81806,52.075,-0.000287963140717995,52.02932000000001,51.804308499999976,13261.0,118.15,-0.003458164642375139,118.506,110.40650999999993,6102713.0
2012-02-29,64.4,-0.004175042523581252,58.753299999999996,55.939754500000035,53901638,117.7,0.00093545369504211,115.08165199999998,112.76801049999995,1690652.0,61.03,-0.0029406959647116926,60.17991800000001,57.71862099999998,2840627,40.9,0.0024460664408507693,38.73360399999999,36.71950249999998,19077727,25.08,0.0015974440894568342,24.832167999999996,24.029260500000014,159691,51.9,-0.003360537686029841,52.02312000000002,51.80820249999998,51698.0,117.47,-0.0057553956834532904,118.43700000000001,110.51855999999992,13799387.0
2012-03-01,64.92,0.00807453416149051,59.0329,55.97735450000004,53533544,117.0187,-0.005788445199660264,115.16182599999996,112.79805399999995,2184728.0,61.37,0.0055710306406684396,60.276718,57.722270999999985,3200190,41.7507,0.020799511002445037,38.843418,36.73575599999998,22316099,25.03,-0.001993620414672881,24.847167999999996,24.03891050000001,218136,51.97,0.001348747591522148,52.01852000000002,51.81230249999998,35634.0,116.07,-0.011917936494424186,118.31200000000001,110.62095999999993,11122995.0
2012-03-02,64.85,-0.0010782501540358425,59.321099999999994,56.03625450000004,31659760,117.07,0.00043839147076485396,115.23482599999996,112.82760399999995,1849667.0,61.26,-0.001792406713377881,60.38151800000001,57.72557099999998,1729967,40.8,-0.0227708756978926,38.935618,36.746955999999976,14705532,25.01,-0.0007990411506192396,24.862367999999996,24.048010500000014,220631,51.99,0.00038483740619588147,52.01432000000002,51.81677699999997,26923.0,117.13,0.009132420091324311,118.17720000000001,110.72375999999993,6023542.0
2012-03-05,59.67,-0.079876638396299,59.475699999999996,56.04450450000004,43891450,116.85,-0.0018792175621422658,115.30362599999997,112.85720399999995,1419546.0,61.86,0.009794319294809117,60.464118000000006,57.728870999999984,1577726,40.97,0.004166666666666652,39.004217999999995,36.754205999999975,7231284,25.01,0.0,24.876967999999998,24.057060500000016,114187,51.959,-0.000596268513175624,52.00910000000002,51.82131199999998,27660.0,116.27,-0.007342269273456825,118.08720000000001,110.82865999999993,5635108.0
2012-03-06,59.08,-0.00988771577006875,59.5545,56.04885450000004,50778739,116.67,-0.001540436456996086,115.37762599999996,112.88511399999994,1411631.0,61.05,-0.013094083414161073,60.52951800000001,57.72697099999998,2135102,40.12,-0.020746887966805017,39.04461799999999,36.75950599999997,9810685,24.98,-0.0011995201919232645,24.890967999999997,24.066060500000013,285241,51.98,0.0004041648222636862,52.00656200000001,51.82527199999998,19628.0,117.6,0.011438892233594178,118.05700000000003,110.94020999999992,5578826.0
2012-03-07,59.54,0.007786052809749533,59.6335,56.057604500000046,41661427,116.59,-0.0006856946944372444,115.44062599999998,112.91296399999993,1232828.0,61.4,0.005733005733005836,60.58631800000001,57.73062099999997,1297393,40.61,0.01221335992023942,39.091218,36.765155999999976,8590339,24.92,-0.0024019215372297342,24.903168,24.074510500000017,119176,51.99,0.00019238168526358734,52.00416200000001,51.828621999999974,15029.0,116.92,-0.005782312925169952,118.00340000000001,111.0481599999999,5271441.0
2012-03-08,60.18,0.010749076251259648,59.71569999999999,56.073854500000046,36550214,116.65,0.0005146238957030036,115.51402599999997,112.94141399999995,1132303.0,61.11,-0.004723127035830554,60.64511800000001,57.73597099999997,1408216,40.82,0.0051711401132725765,39.138217999999995,36.77695599999997,6939600,24.91,-0.00040128410914930246,24.915368000000004,24.082810500000015,254642,52.01,0.00038468936333901915,52.00876400000001,51.832671999999974,31829.0,115.76,-0.009921313718782021,117.95360000000002,111.14820999999989,7271297.0
2012-03-09,65.01,0.08025922233300098,59.89149999999999,56.11605450000005,37123760,116.58,-0.0006000857265324733,115.58282599999997,112.96886349999996,1476275.0,61.39,0.004581901489117968,60.70411800000001,57.74162099999997,1545324,41.1,0.006859382655560964,39.17901799999999,36.78595599999997,7114445,24.98,0.002810116419108777,24.928368000000006,24.091610500000012,185123,51.97,-0.0007690828686790496,52.015164000000006,51.83642199999998,26393.0,115.96,0.001727712508638568,117.90400000000004,111.24735999999989,6526471.0
2012-03-12,60.46,-0.0699892324257807,59.9887,56.13440450000004,29274023,116.35,-0.001972894149939952,115.64182599999998,112.99626349999996,1886269.0,61.79,0.006515719172503598,60.785718,57.74782099999997,1709601,40.69,-0.009975669099756779,39.226017999999996,36.789705999999974,4893591,25.03,0.0020016012810248895,24.941368,24.100410500000006,165179,52.01,0.0007696748123917629,52.01956400000001,51.83997199999998,19531.0,115.97,8.623663332185671e-05,117.81100000000004,111.3487599999999,4235785.0
2012-03-13,61.58,0.018524644392986955,60.1795,56.15650450000004,53926832,116.04,-0.0026643747314137878,115.697026,113.01976349999995,1979029.0,63.07,0.020715326104547627,60.88231800000001,57.75637099999997,2352410,40.82,0.0031948881789138905,39.27421799999999,36.79585599999997,6625013,24.99,-0.0015980823012385903,24.952960000000004,24.10896050000001,138603,51.96,-0.000961353585848812,52.02176400000001,51.84312199999997,26882.0,113.91,-0.017763214624471835,117.67200000000004,111.43580999999989,12843318.0
2012-03-14,61.8,0.003572588502760654,60.377700000000004,56.20075450000003,55513265,114.75,-0.011116856256463303,115.71682599999998,113.03626349999995,2795848.0,62.88,-0.0030125257650229775,60.98011800000002,57.76242099999997,2199411,40.43,-0.009554140127388533,39.320617999999996,36.79950599999997,8379828,24.89,-0.004001600640256009,24.961760000000005,24.117060500000008,359645,51.82,-0.002694380292532772,52.02056600000002,51.84692199999998,15098.0,111.06,-0.025019752436133746,117.46820000000005,111.5087599999999,22523715.0
2012-03-15,61.97,0.0027508090614887237,60.5595,56.24155450000003,57764550,114.41,-0.002962962962962945,115.73082599999998,113.05101349999995,1926976.0,62.83,-0.0007951653944020531,61.06731800000002,57.76307099999996,1552798,40.27,-0.003957457333663039,39.33221799999999,36.79835599999998,26776792,24.67,-0.008838891120932058,24.966360000000005,24.124010500000008,361258,51.912,0.0017753763025858404,52.02214600000001,51.85021949999997,40976.0,111.2,0.0012605798667386647,117.30340000000005,111.5813099999999,12117547.0
2012-03-16,61.93,-0.0006454736162658792,60.735899999999994,56.288004500000035,37343170,114.57,0.001398479153920107,115.74662599999998,113.06621349999996,3147723.0,63.18,0.005570587299061014,61.18171800000002,57.77462099999996,1731462,41.02,0.01862428606903399,39.356818,36.80585599999998,7652523,24.62,-0.0020267531414673856,24.96936,24.13071050000001,572202,51.95,0.000732008013561547,52.02154600000001,51.85370949999998,31215.0,111.43,0.0020683453237411165,117.17160000000005,111.6502599999999,12766210.0
2012-03-19,66.99,0.08170515097690934,60.92349999999998,56.336954500000026,41367444,114.42,-0.0013092432573971191,115.76942599999998,113.08551349999995,1904510.0,63.67,0.007755618866730041,61.29431800000002,57.790720999999955,1916616,41.29,0.006582155046318761,39.39901799999999,36.813955999999976,5428502,24.65,0.0012185215272135785,24.971360000000004,24.13751050000001,205939,51.81,-0.002694898941289714,52.019146000000006,51.855709499999975,21222.0,110.15,-0.011487032217535664,117.01840000000004,111.72195999999991,11206400.0
2012-03-20,62.48,-0.0673234811165846,61.017299999999985,56.36756450000003,40631186,114.36,-0.000524383848977461,115.78242599999997,113.10306349999995,1593926.0,63.56,-0.001727658237788643,61.409118000000014,57.805178499999954,1731994,40.45,-0.020343908936788502,39.42341799999999,36.817955999999974,9126141,24.62,-0.0012170385395536831,24.972760000000005,24.143960500000006,192152,51.85,0.0007720517274656391,52.01634600000001,51.85753949999997,20461.0,110.52,0.003359055832955038,116.85440000000004,111.7929099999999,8694723.0
2012-03-21,67.12,0.07426376440460958,61.20689999999999,56.44551450000003,31753878,114.86,0.0043721580972369,115.80862599999996,113.12426349999996,1813396.0,63.44,-0.0018879798615482057,61.52511800000002,57.82337849999996,1467718,40.67,0.005438813349814664,39.455617999999994,36.82625599999997,7959854,24.66,0.0016246953696181787,24.973160000000004,24.150410500000007,277753,51.9,0.0009643201542912649,52.01334600000001,51.85951949999997,7481.0,111.78,0.01140065146579805,116.71960000000003,111.87375999999989,8752538.0
2012-03-22,66.97,-0.0022348033373064125,61.38569999999998,56.50151450000002,49482505,114.64,-0.0019153752394218682,115.82442599999996,113.14246349999996,2634042.0,62.61,-0.013083228247162682,61.61051800000002,57.834228499999966,1769047,40.13,-0.013277600196705208,39.470818,36.831655999999974,10011194,24.7,0.0016220600162206722,24.972360000000002,24.156960500000004,100705,51.954,0.001040462427745803,52.01182600000001,51.86155449999997,14815.0,112.14,0.0032206119162641045,116.59600000000005,111.95420999999989,6639902.0
2012-03-23,66.94,-0.00044796177392869563,61.56129999999998,56.580864500000025,37965830,114.8,0.0013956734124214165,115.84342599999997,113.16121349999996,1645182.0,63.01,0.006388755789809908,61.696918000000025,57.847979999999964,2435392,40.68,0.013705457263892384,39.506218,36.83590599999998,17306207,24.75,0.002024291497975783,24.96956,24.163660500000006,124364,51.99,0.0006929206605843508,52.01042600000001,51.86350449999996,33197.0,113.2,0.009452470126627421,116.46300000000002,112.0363099999999,7845160.0
2012-03-26,68.108,0.017448461308634755,61.838059999999984,56.66555450000003,35702677,115.02,0.0019163763066201156,115.86182599999997,113.18256349999996,1264145.0,63.16,0.0023805745119822586,61.79491800000002,57.86582999999996,1578753,40.76,0.001966568338249708,39.559218,36.83905599999998,3948308,24.77,0.0008080808080808133,24.966359999999998,24.170660500000007,154797,52.01,0.00038468936333901915,52.009526000000015,51.86625449999997,24288.0,112.66,-0.004770318021201425,116.32240000000003,112.11750999999991,7752650.0
2012-03-27,68.21,0.0014976214247957031,62.120859999999986,56.754704500000024,29110984,115.89,0.007563901930099259,115.88982599999997,113.20896349999995,2322501.0,63.19,0.0004749841671944921,61.89091800000002,57.89127999999996,1999668,40.72,-0.0009813542688910104,39.610218,36.84730599999998,7135220,24.81,0.0016148566814695453,24.96278,24.17771050000001,174961,52.04,0.0005768121515092872,52.00832600000002,51.86920499999997,15047.0,113.44,0.006923486596840167,116.17360000000002,112.1991099999999,6215543.0
2012-03-28,67.93,-0.004104969945755599,62.38825999999998,56.84245450000003,40020415,115.61,-0.0024160842177927133,115.90482599999997,113.23316349999996,1150330.0,63.04,-0.002373793321728046,61.97451800000002,57.91462999999996,1546276,40.19,-0.013015717092337953,39.638018,36.856905999999974,9396992,24.82,0.0004030632809350898,24.958979999999997,24.18491050000001,98503,51.98,-0.0011529592621061235,52.00512600000002,51.87208749999997,24828.0,113.3,-0.0012341325811001669,116.01080000000003,112.2823849999999,7474901.0
2012-03-29,63.01,-0.07242749889592237,62.542659999999984,56.90235450000003,47570578,115.88,0.002335438110889987,115.92982599999998,113.26056349999995,1469408.0,63.1,0.0009517766497462166,62.051518000000016,57.93397999999996,1503500,39.29,-0.022393630256282604,39.647418,36.857805999999975,12540188,24.82,0.0,24.95378,24.19236050000001,130574,52.05,0.0013466717968448894,52.00512600000002,51.87568749999997,54495.0,114.13,0.007325684024713119,115.89480000000003,112.37708499999991,6657593.0
2012-03-30,62.89,-0.0019044596095857402,62.68785999999998,56.96650450000003,38159769,115.65,-0.001984811874352732,115.95082599999996,113.28366349999996,3115322.0,63.66,0.008874801901743279,62.13371800000001,57.960979999999964,1912501,39.25,-0.0010180707559175328,39.658818000000004,36.866155999999975,5695987,24.8,-0.0008058017727639033,24.950979999999994,24.200200500000008,114409,51.969,-0.0015561959654177837,52.00294600000002,51.87856249999996,22189.0,112.21,-0.016822921230176147,115.77240000000003,112.45358499999992,8680427.0
2012-04-02,63.54,0.010335506439815623,62.847659999999976,57.03485450000003,37970994,115.528,-0.0010549070471249644,115.97538599999996,113.30715349999996,4158206.0,64.08,0.006597549481621057,62.21671800000001,57.98777949999996,4931613,40.03,0.019872611464968104,39.703618,36.87925599999998,7047770,24.81,0.0004032258064514682,24.950179999999996,24.207900500000008,101669,51.89,-0.0015201370047528417,51.999366000000016,51.88182149999996,375901.0,112.55,0.0030300329738883747,115.68320000000003,112.5294349999999,8408459.0
2012-04-03,63.52,-0.0003147623544222933,63.006659999999975,57.103904500000034,44671401,114.43,-0.009504189460563639,115.98098599999997,113.32500349999995,2430893.0,63.85,-0.003589263420724076,62.290318000000006,58.010579499999956,2270341,39.66,-0.009243067699225671,39.729018,36.894405999999975,4852356,24.7,-0.004433696090286099,24.947979999999998,24.21490050000001,344476,51.8,-0.001734438234727409,51.99526600000002,51.88382149999996,16357.0,110.6,-0.017325633051976874,115.57000000000004,112.5979349999999,13934909.0
2012-04-04,62.65,-0.01369647355163739,63.06605999999998,57.14680450000004,50326243,114.67,0.002097352092982563,115.98318599999998,113.34395349999994,1402227.0,63.15,-0.01096319498825371,62.34151800000001,58.02622949999996,1685148,38.85,-0.020423600605143588,39.743818000000005,36.90495599999998,8298587,24.73,0.0012145748987855143,24.946379999999998,24.221650500000006,587545,51.9,0.0019305019305020377,51.993466000000026,51.88652149999995,64378.0,112.08,0.013381555153707092,115.48340000000003,112.6733349999999,9278217.0
2012-04-05,63.05,0.006384676775738285,63.118459999999985,57.18592950000003,29251367,114.83,0.001395308275922158,115.98098599999997,113.36385349999995,1291238.0,62.88,-0.004275534441805173,62.37151800000001,58.03822949999995,2292736,39.25,0.01029601029601035,39.761818000000005,36.91725599999998,4101789,24.76,0.0012131014961584974,24.94298,24.228850500000007,621194,51.99,0.001734104046242857,51.99286600000002,51.88996649999996,19002.0,112.9,0.007316202712348341,115.41780000000003,112.7547849999999,5582520.0
2012-04-09,67.2,0.06582077716098333,63.25825999999998,57.247754500000035,33367901,115.6,0.006705564747888193,115.97618599999998,113.38685349999994,855470.0,62.25,-0.010019083969465714,62.380518,58.04802949999995,1083707,38.98,-0.006878980891719788,39.773818,36.92665599999997,5585442,24.96,0.008077544426494221,24.94258,24.237000500000008,136004,52.18,0.003654548951721459,51.99406600000002,51.89341649999996,52644.0,115.55,0.02347209920283433,115.37480000000004,112.8493849999999,11289584.0
2012-04-10,66.12,-0.016071428571428514,63.37325999999998,57.30165450000004,61668723,115.52,-0.0006920415224913601,115.96618599999998,113.40795349999995,2128481.0,60.92,-0.021365461847389522,62.360918,58.05737949999995,2573773,38.51,-0.012057465366854814,39.777818,36.93925599999998,6299707,25.0,0.0016025641025640969,24.94138,24.24500050000001,153303,52.2,0.00038328861632819233,51.99566600000002,51.896616999999964,33635.0,116.86,0.011337083513630386,115.35000000000002,112.94683499999991,13918215.0
2012-04-11,66.44,0.004839685420447548,63.493259999999985,57.361954500000046,52468648,115.38,-0.001211911357340778,115.95658599999999,113.42805349999995,1185770.0,61.68,0.012475377544320487,62.366918,58.073029499999954,1635497,39.02,0.013243313425084446,39.797818,36.95530599999998,7886484,24.96,-0.0015999999999999348,24.937379999999997,24.253050500000008,156597,52.16,-0.0007662835249043765,51.998666000000014,51.90046699999996,64428.0,115.48,-0.011809002224884457,115.27000000000002,113.0392849999999,8222494.0
