,Date,LQD_close_price,PZA_close_price,USO_close_price,TLT_close_price,QQQ_close_price,VMBS_close_price,VNQ_close_price
47,2021-03-01 00:00:00-05:00,133.10951232910156,29.33201789855957,22.65915870666504,141.1104278564453,143.10983276367188,56.95042037963867,80.89611053466797
48,2021-03-02 00:00:00-05:00,133.01809692382812,29.37723731994629,22.354461669921875,140.69706726074222,143.1341552734375,57.00910568237305,80.73466491699219
49,2021-03-03 00:00:00-05:00,132.91714477539062,29.422006607055664,22.048908233642575,140.75404357910156,143.19110107421875,57.06766128540039,81.11373901367188
50,2021-03-04 00:00:00-05:00,132.79551696777344,29.466344833374023,21.742679595947266,141.33895874023438,143.2805938720703,57.12610244750977,80.7498550415039
51,2021-03-05 00:00:00-05:00,132.67144775390622,29.510223388671875,21.435930252075195,140.3861083984375,143.39810180664062,57.18442916870117,80.79164123535156
52,2021-03-06 00:00:00-05:00,132.53219604492188,29.55368232727051,21.12884521484375,141.60910034179688,143.5287322998047,57.24264144897461,80.75222778320312
53,2021-03-07 00:00:00-05:00,132.37286376953122,29.596738815307614,20.821577072143555,141.70034790039062,143.67811584472656,57.300758361816406,80.68605041503906
54,2021-03-08 00:00:00-05:00,132.20455932617188,29.6393985748291,20.51432991027832,141.4070587158203,143.82371520996094,57.35875701904297,80.70662689208984
55,2021-03-09 00:00:00-05:00,132.01483154296878,29.68164825439453,20.20728874206543,141.58436584472656,143.96278381347656,57.4166488647461,80.63336181640625
56,2021-03-10 00:00:00-05:00,131.85134887695312,29.723522186279297,19.90062713623047,141.20413208007812,144.0904083251953,57.47443771362305,80.79695129394531
57,2021-03-11 00:00:00-05:00,131.80706787109378,29.7650146484375,19.5944766998291,141.13409423828125,144.2003173828125,57.53211975097656,80.4002914428711
58,2021-03-12 00:00:00-05:00,131.7799072265625,29.80614471435547,19.28897857666016,141.06826782226562,144.2906494140625,57.58970260620117,80.6981201171875
59,2021-03-13 00:00:00-05:00,131.75624084472656,29.846939086914066,18.984235763549805,140.6348876953125,144.36558532714844,57.64719009399414,80.7049560546875
60,2021-03-14 00:00:00-05:00,131.7335205078125,29.887414932250977,18.680328369140625,141.44778442382812,144.42152404785156,57.70458602905274,80.55071258544922
61,2021-03-15 00:00:00-05:00,131.71003723144528,29.92759132385254,18.37730407714844,141.42771911621094,144.45852661132812,57.76187133789063,80.830322265625
62,2021-03-16 00:00:00-05:00,131.68586730957028,29.967477798461914,18.075170516967773,141.74139404296875,144.47802734375,57.81907272338867,80.69680786132812
63,2021-03-17 00:00:00-05:00,131.65895080566406,30.00711250305176,17.773883819580078,141.72189331054688,144.48387145996094,57.87618637084961,80.61231994628906
64,2021-03-18 00:00:00-05:00,131.63204956054688,30.04651641845703,17.473381042480472,141.49522399902344,144.47596740722656,57.93320846557617,80.50565338134766
65,2021-03-19 00:00:00-05:00,131.60311889648438,30.085723876953125,17.177433013916016,141.47821044921875,144.45321655273438,57.99015808105469,80.35362243652344
66,2021-03-20 00:00:00-05:00,131.56950378417972,30.124759674072266,16.890514373779293,141.64906311035156,144.4140167236328,58.0470085144043,80.57170104980469
67,2021-03-21 00:00:00-05:00,131.53305053710938,30.16364288330078,16.611013412475586,141.28543090820312,144.35797119140625,58.103782653808594,80.30702209472656
68,2021-03-22 00:00:00-05:00,131.49609375,30.202407836914066,16.340511322021484,141.2449188232422,144.2888641357422,58.16048049926758,80.69398498535156
69,2021-03-23 00:00:00-05:00,131.452392578125,30.24108123779297,16.078594207763672,134.74960327148438,144.2146453857422,58.21709060668945,80.42388153076172
70,2021-03-24 00:00:00-05:00,131.40385437011722,30.279672622680664,15.825101852416992,133.28646850585938,144.1377410888672,58.27362442016602,80.6845703125
71,2021-03-25 00:00:00-05:00,131.35470581054688,30.31820869445801,15.579980850219727,138.04995727539062,144.0568084716797,58.33008193969727,80.54269409179688
72,2021-03-26 00:00:00-05:00,131.29959106445312,30.35668754577637,15.342973709106445,136.94911193847656,143.9687042236328,58.38647842407226,80.21665954589844
73,2021-03-27 00:00:00-05:00,131.23661804199222,30.39512825012207,15.113834381103516,140.10844421386722,143.87615966796875,58.44279861450195,80.23949432373047
74,2021-03-28 00:00:00-05:00,131.17025756835938,30.433551788330078,14.892236709594727,141.27597045898438,143.78277587890625,58.4990463256836,80.28315734863281
75,2021-03-29 00:00:00-05:00,131.09925842285156,30.471961975097656,14.677818298339846,141.1381378173828,143.68740844726562,58.55524826049805,79.9791488647461
76,2021-03-30 00:00:00-05:00,131.01698303222656,30.510366439819336,14.470182418823242,140.26116943359378,143.58888244628906,58.61137390136719,80.14720916748047
77,2021-03-31 00:00:00-05:00,130.92697143554688,30.54875946044922,14.268918991088867,139.54859924316406,143.49058532714844,58.66744613647461,80.10157012939453
78,2021-04-01 00:00:00-05:00,130.83636474609378,30.58714866638184,14.0736083984375,139.64993286132812,143.39134216308594,58.72345352172852,79.64602661132812
79,2021-04-02 00:00:00-05:00,130.73554992675778,30.625518798828125,13.883846282958984,139.86634826660156,143.29296875,58.77941131591797,80.09332275390625
80,2021-04-03 00:00:00-05:00,130.62222290039062,30.663896560668945,13.699241638183596,140.27687072753906,143.19566345214844,58.8353157043457,79.6568603515625
81,2021-04-04 00:00:00-05:00,130.50013732910156,30.70225524902344,13.519428253173828,141.3031768798828,143.09967041015625,58.89117431640625,79.5079574584961
82,2021-04-05 00:00:00-05:00,130.37577819824222,30.74059295654297,13.344070434570312,141.93585205078125,143.0057830810547,58.94697189331055,79.62036895751953
83,2021-04-06 00:00:00-05:00,130.23774719238278,30.77890968322754,13.17286491394043,141.61679077148438,142.9153289794922,59.00271987915039,79.35638427734375
84,2021-04-07 00:00:00-05:00,130.11178588867188,30.81716728210449,13.005544662475586,141.9282989501953,142.82809448242188,59.05843353271485,79.61222839355469
85,2021-04-08 00:00:00-05:00,130.05230712890622,30.855356216430664,12.841876983642578,141.70729064941406,142.7444610595703,59.11410522460938,79.56367492675781
86,2021-04-09 00:00:00-05:00,130.01132202148438,30.89343452453613,12.681655883789062,141.74815368652344,142.6646728515625,59.16971969604492,79.48760986328125
87,2021-04-10 00:00:00-05:00,129.97695922851562,30.931379318237305,12.524723052978516,142.556396484375,142.58880615234375,59.22529602050781,79.73661041259766
88,2021-04-11 00:00:00-05:00,129.94517517089844,30.96917533874512,12.370933532714846,141.87393188476562,142.5171661376953,59.28084945678711,79.71509552001953
89,2021-04-12 00:00:00-05:00,129.91351318359378,31.00678634643555,12.220184326171875,143.13983154296875,142.4496307373047,59.33638381958008,79.49842834472656
90,2021-04-13 00:00:00-05:00,129.88131713867188,31.04421424865723,12.072393417358398,143.46531677246094,142.38705444335938,59.39186477661133,79.6804428100586
