,QQQ_close,QQQ_return,QQQ_SMA50,QQQ_SMA200,QQQ_Vol,SPBO_close,SPBO_return,SPBO_SMA50,SPBO_SMA200,SPBO_Vol,VNQ_close,VNQ_return,VNQ_SMA50,VNQ_SMA200,VNQ_Vol,USO_close,USO_return,USO_SMA50,USO_SMA200,USO_Vol,PZA_close,PZA_return,PZA_SMA50,PZA_SMA200,PZA_Vol,VMBS_close,VMBS_return,VMBS_SMA50,VMBS_SMA200,VMBS_Vol,TLT_close,TLT_return,TLT_SMA50,TLT_SMA200,TLT_Vol
2011-11-14,57.49,-0.0058793014006570665,55.972379999999966,55.972379999999966,40287555,,,,,,56.09,-0.020946063885494803,54.48820000000001,54.48820000000001,1902032,37.87,-0.008638743455497533,33.9924,33.9924,8252764,24.06,-0.0020738282870178537,24.091138000000015,24.091138000000015,83927.0,51.782,0.00023179447556476163,51.923240000000014,51.923240000000014,31106.0,117.47,0.01591282539133454,116.10396000000003,116.10396000000003,6711051
2011-11-15,53.82,-0.06383718907636116,55.98317999999997,55.98317999999997,46939407,,,,,,56.65,0.009983954359065628,54.51680000000002,54.51680000000002,1677565,38.42,0.014523369421705956,34.08940000000001,34.08940000000001,11488289,23.92,-0.005818786367414619,24.087738000000016,24.087738000000016,144531.0,51.77,-0.0002317407593370735,51.91464000000002,51.91464000000002,12473.0,117.37,-0.0008512811781731244,116.17836000000003,116.17836000000003,7349060
2011-11-16,57.15,0.061872909698996725,56.03337999999997,56.03337999999997,57329607,,,,,,56.04,-0.010767872903795217,54.49140000000002,54.49140000000002,1433912,39.34,0.02394586153045286,34.18280000000001,34.18280000000001,20624525,23.93,0.0004180602006689238,24.08374000000002,24.08374000000002,137213.0,51.922,0.00293606335715646,51.90948000000002,51.90948000000002,18219.0,118.42,0.008946067990116768,116.31636000000002,116.31636000000002,6202254
2011-11-17,51.69,-0.09553805774278212,55.97897999999997,55.97897999999997,84043776,,,,,,55.02,-0.01820128479657379,54.45480000000002,54.45480000000002,2219917,38.21,-0.02872394509405196,34.2578,34.2578,17900778,23.94,0.0004178854993732717,24.07974000000002,24.07974000000002,152317.0,51.988,0.0012711374754439397,51.90524000000002,51.90524000000002,19646.0,119.34,0.007768957946292954,116.45356000000004,116.45356000000004,9196296
2011-11-18,55.4,0.07177403753143752,56.023579999999974,56.023579999999974,50316623,,,,,,55.44,0.007633587786259444,54.46300000000002,54.46300000000002,1860745,37.82,-0.010206752159120702,34.33740000000001,34.33740000000001,11797682,23.99,0.002088554720133473,24.075940000000017,24.075940000000017,62764.0,51.82,-0.003231514964991855,51.89584000000003,51.89584000000003,8954.0,119.34,0.0,116.56516000000003,116.56516000000003,6323516
2011-11-21,54.34,-0.019133574007220155,56.032779999999974,56.032779999999974,46355862,,,,,,53.97,-0.02651515151515149,54.43700000000002,54.43700000000002,1921523,37.63,-0.005023796932839719,34.40180000000001,34.40180000000001,11838689,24.02,0.0012505210504376585,24.072940000000017,24.072940000000017,139083.0,51.85,0.0005789270551910253,51.888640000000024,51.888640000000024,15865.0,120.04,0.005865594100888272,116.68936000000004,116.68936000000004,6918097
2011-11-22,54.51,0.003128450496871382,56.03157999999998,56.03157999999998,45617308,,,,,,53.73,-0.004446914952751513,54.40360000000001,54.40360000000001,1988057,37.81,0.00478341748604838,34.46060000000001,34.46060000000001,8722172,24.04,0.0008326394671107629,24.070940000000014,24.070940000000014,125119.0,51.78,-0.0013500482160077043,51.88013200000003,51.88013200000003,27366.0,121.37,0.011079640119959988,116.87216000000004,116.87216000000004,6961621
2011-11-23,53.26,-0.02293157218858921,55.98977999999998,55.98977999999998,40370407,,,,,,52.14,-0.02959240647682848,54.33140000000001,54.33140000000001,1598125,37.17,-0.016926738957947607,34.51740000000001,34.51740000000001,9432362,24.05,0.0004159733777038266,24.068740000000012,24.068740000000012,131908.0,51.7885,0.00016415604480490842,51.87138200000003,51.87138200000003,64564.0,122.57,0.009887122023564121,117.06036000000003,117.06036000000003,8926883
2011-11-25,52.89,-0.006947052196770498,55.92377999999998,55.92377999999998,21552025,,,,,,52.35,0.004027617951668505,54.24520000000001,54.24520000000001,632703,37.24,0.0018832391713747842,34.570000000000014,34.570000000000014,4071214,24.05,0.0,24.06934000000001,24.06934000000001,77671.0,51.79,2.8963959180172694e-05,51.86371800000003,51.86371800000003,11544.0,120.799,-0.014448886350656664,117.24714000000003,117.24714000000003,3467750
2011-11-28,54.71,0.03441104178483645,55.886579999999974,55.886579999999974,39760600,,,,,,53.56,0.02311365807067811,54.17240000000002,54.17240000000002,1658989,37.83,0.01584317937701396,34.64380000000001,34.64380000000001,10673861,24.0,-0.0020790020790021346,24.068940000000012,24.068940000000012,103884.0,51.82,0.000579262405869807,51.857718000000034,51.857718000000034,5049.0,120.73,-0.0005711967814303609,117.41714000000003,117.41714000000003,7069000
2011-11-29,54.36,-0.006397367940047527,55.84117999999998,55.84117999999998,43208720,,,,,,53.42,-0.002613890963405585,54.12140000000002,54.12140000000002,1763194,38.54,0.0187681734073486,34.74900000000001,34.74900000000001,15250049,23.99,-0.0004166666666667318,24.06914000000001,24.06914000000001,74857.0,51.9,0.0015438054805094747,51.85175800000004,51.85175800000004,37022.0,119.75,-0.008117286507081989,117.52474000000004,117.52474000000004,8453397
2011-11-30,56.39,0.03734363502575433,55.84237999999998,55.84237999999998,50363224,,,,,,55.93,0.04698614751029573,54.12240000000001,54.12240000000001,2028789,38.76,0.00570835495589006,34.85560000000001,34.85560000000001,17963587,23.95,-0.0016673614005835447,24.066340000000014,24.066340000000014,126572.0,51.85,-0.0009633911368014392,51.843638000000034,51.843638000000034,50146.0,117.88,-0.01561586638830903,117.58514000000005,117.58514000000005,10334116
2011-12-01,52.57,-0.06774250753679734,55.785779999999974,55.785779999999974,37646693,,,,,,55.36,-0.01019131056677991,54.16980000000002,54.16980000000002,2257379,38.61,-0.0038699690402476117,34.96960000000001,34.96960000000001,8537527,23.92,-0.0012526096033401712,24.061740000000015,24.061740000000015,99645.0,51.8,-0.0009643201542912649,51.83683800000004,51.83683800000004,10190.0,116.99,-0.0075500508992195625,117.55214000000004,117.55214000000004,8533617
2011-12-02,52.42,-0.0028533384059349354,55.76277999999998,55.76277999999998,34775465,,,,,,55.42,0.0010838150289018689,54.245000000000026,54.245000000000026,1323707,39.03,0.01087801087801088,35.12820000000001,35.12820000000001,8826618,24.01,0.003762541806020092,24.05234000000001,24.05234000000001,142885.0,51.7095,-0.0017471042471042253,51.82431800000004,51.82431800000004,38685.0,118.67,0.014360201726643318,117.46334000000004,117.46334000000004,6477626
2011-12-05,53.0,0.011064479206409628,55.740179999999974,55.740179999999974,38927351,,,,,,55.89,0.008480692890653119,54.33160000000002,54.33160000000002,1259891,39.01,-0.000512426338713845,35.28680000000001,35.28680000000001,8165527,24.01,0.0,24.045340000000014,24.045340000000014,118215.0,51.836,0.002446358986259778,51.815238000000036,51.815238000000036,11023.0,118.44,-0.0019381478048370315,117.41434000000002,117.41434000000002,7350853
2011-12-06,57.08,0.07698113207547164,55.786179999999966,55.786179999999966,29080115,,,,,,55.83,-0.0010735373054213682,54.40180000000002,54.40180000000002,1534404,38.99,-0.0005126890540886331,35.437400000000004,35.437400000000004,8362530,24.06,0.0020824656393167995,24.040940000000013,24.040940000000013,323194.0,51.887,0.0009838722123620691,51.81197800000004,51.81197800000004,6990.0,117.27,-0.009878419452887588,117.38230200000004,117.38230200000004,7517748
2011-12-07,52.85,-0.07410651716888572,55.73657999999997,55.73657999999997,40357504,,,,,,56.45,0.011105140605409458,54.47420000000002,54.47420000000002,1630338,38.82,-0.004360092331367027,35.5662,35.5662,8130127,24.22,0.006650041562759723,24.041140000000013,24.041140000000013,157542.0,52.06,0.0033341684815080264,51.81297800000003,51.81297800000003,155124.0,117.69,0.003581478639038238,117.39470200000004,117.39470200000004,6117332
2011-12-08,56.12,0.06187322611163659,55.76937999999996,55.76937999999996,44305502,,,,,,55.16,-0.02285208148804263,54.548600000000015,54.548600000000015,1606235,37.77,-0.027047913446676897,35.696600000000004,35.696600000000004,10635362,24.22,0.0,24.042140000000014,24.042140000000014,56761.0,52.18,0.0023050326546292244,51.82089800000003,51.82089800000003,242217.0,119.16,0.012490440989038953,117.43670200000003,117.43670200000003,7984414
2011-12-09,52.79,-0.05933713471133284,55.746979999999965,55.746979999999965,48023932,,,,,,56.3,0.020667150108774512,54.628200000000014,54.628200000000014,1140462,38.48,0.018797987821021822,35.826800000000006,35.826800000000006,6246616,24.23,0.00041288191577204536,24.04354000000001,24.04354000000001,68620.0,52.08,-0.0019164430816405176,51.82599800000003,51.82599800000003,30853.0,116.72,-0.020476670023497845,117.41450200000003,117.41450200000003,8550410
2011-12-12,52.2,-0.01117635915893156,55.741179999999964,55.741179999999964,41850303,,,,,,55.31,-0.017584369449378245,54.71720000000001,54.71720000000001,1228767,37.9,-0.015072765072765004,35.9748,35.9748,6077304,24.25,0.0008254230293025522,24.04354000000001,24.04354000000001,78928.0,52.007,-0.0014016897081413626,51.83121800000003,51.83121800000003,20935.0,118.0,0.010966415352981596,117.35890000000003,117.35890000000003,5023540
2011-12-13,51.63,-0.01091954022988506,55.75137999999997,55.75137999999997,60845021,,,,,,54.75,-0.010124751401193288,54.84420000000001,54.84420000000001,1512777,38.6,0.018469656992084582,36.1526,36.1526,19532296,24.24,-0.0004123711340207059,24.04354000000001,24.04354000000001,96727.0,52.17,0.0031341934739554933,51.83501800000003,51.83501800000003,38711.0,119.12,0.009491525423728886,117.26650000000004,117.26650000000004,8446627
2011-12-14,50.82,-0.01568855316676354,55.72337999999998,55.72337999999998,61294322,,,,,,55.05,0.005479452054794498,54.935400000000016,54.935400000000016,2086969,36.67,-0.050000000000000044,36.287800000000004,36.287800000000004,22103835,24.31,0.0028877887788778533,24.04494000000001,24.04494000000001,416462.0,52.22,0.000958405213724367,51.84001800000003,51.84001800000003,10423.0,121.36,0.018804566823371394,117.24830000000001,117.24830000000001,10294299
2011-12-15,50.68,-0.0027548209366391463,55.666179999999976,55.666179999999976,54120862,,,,,,55.89,0.015258855585831066,55.05360000000002,55.05360000000002,1237849,36.15,-0.014180529042814416,36.393800000000006,36.393800000000006,11071816,24.26,-0.002056766762648987,24.048740000000013,24.048740000000013,294921.0,52.21,-0.00019149751053237907,51.848336000000025,51.848336000000025,19150.0,120.92,-0.003625576796308483,117.23890000000002,117.23890000000002,5093075
2011-12-16,50.94,0.00513022888713488,55.59677999999998,55.59677999999998,53862872,,,,,,56.53,0.011451064591161186,55.15760000000002,55.15760000000002,1689687,36.26,0.003042876901798053,36.479800000000004,36.479800000000004,11842235,24.28,0.0008244023083263663,24.05454000000001,24.05454000000001,205088.0,52.2,-0.00019153418885264895,51.85878400000002,51.85878400000002,46502.0,122.32,0.011577902745616875,117.30230000000002,117.30230000000002,8883470
2011-12-19,50.44,-0.009815469179426772,55.524779999999986,55.524779999999986,41083864,,,,,,56.02,-0.009021758358393694,55.28120000000002,55.28120000000002,1303900,36.19,-0.0019305019305019266,36.56280000000001,36.56280000000001,6847140,24.25,-0.0012355848434926209,24.06034000000001,24.06034000000001,173161.0,52.2,0.0,51.869244000000016,51.869244000000016,11123.0,123.87,0.012671680837148536,117.41470000000001,117.41470000000001,6917512
2011-12-20,51.94,0.029738302934179117,55.445779999999985,55.445779999999985,59355665,,,,,,57.73,0.030524812566940174,55.389400000000016,55.389400000000016,1224204,37.54,0.03730312240950551,36.64880000000001,36.64880000000001,8712829,24.28,0.0012371134020618957,24.06714000000001,24.06714000000001,114481.0,52.22,0.0003831417624520217,51.882644000000006,51.882644000000006,12662.0,120.77,-0.02502623718414476,117.4989,117.4989,10237599
2011-12-21,55.14,0.06160954948016939,55.42277999999998,55.42277999999998,58500252,,,,,,57.78,0.0008661008141348514,55.51900000000001,55.51900000000001,1266713,38.1,0.014917421417155019,36.751000000000005,36.751000000000005,10317096,24.28,0.0,24.072740000000007,24.072740000000007,94008.0,52.1069,-0.002165836844120972,51.89038200000002,51.89038200000002,20672.0,119.11,-0.013745135381303286,117.5567,117.5567,10786184
2011-12-22,55.59,0.008161044613710589,55.40237999999999,55.40237999999999,29737979,,,,,,58.56,0.01349948078920038,55.646200000000015,55.646200000000015,1300482,38.28,0.0047244094488188,36.8586,36.8586,5162621,24.31,0.0012355848434923988,24.080540000000006,24.080540000000006,119854.0,52.11,5.9493080570849344e-05,51.89618200000002,51.89618200000002,32830.0,119.6,0.004113844345562834,117.65810000000002,117.65810000000002,4886317
2011-12-23,56.07,0.008634646519158018,55.38177999999999,55.38177999999999,20760994,,,,,,58.17,-0.006659836065573743,55.77280000000002,55.77280000000002,928118,38.47,0.004963427377220331,36.9752,36.9752,2068857,24.3,-0.0004113533525297308,24.085940000000004,24.085940000000004,119471.0,51.7799,-0.006334676645557535,51.896580000000014,51.896580000000014,7506.0,118.25,-0.011287625418060165,117.7111,117.7111,4832412
2011-12-27,56.22,0.002675227394328461,55.34277999999998,55.34277999999998,19072523,,,,,,58.44,0.004641567818463033,55.87980000000002,55.87980000000002,1093109,39.06,0.015336625942292681,37.0802,37.0802,7643189,24.33,0.0012345679012344402,24.093740000000004,24.093740000000004,95308.0,51.65,-0.0025086954590487487,51.89538000000002,51.89538000000002,11232.0,118.44,0.0016067653276954363,117.80069999999999,117.80069999999999,3429726
2011-12-28,55.6,-0.01102810387762354,55.308979999999984,55.308979999999984,29687794,,,,,,57.71,-0.012491444216290115,55.99740000000001,55.99740000000001,1295738,38.34,-0.018433179723502224,37.178,37.178,5441672,24.38,0.002055076037813519,24.102140000000006,24.102140000000006,125589.0,51.79,0.002710551790900295,51.894936000000015,51.894936000000015,26690.0,120.62,0.018405943937858993,117.89529999999999,117.89529999999999,6771842
2011-12-29,52.04,-0.06402877697841736,55.190179999999984,55.190179999999984,23871544,,,,,,58.24,0.009183850285912287,56.088200000000015,56.088200000000015,919551,38.41,0.0018257694314030015,37.2628,37.2628,8004032,24.4104,0.0012469237079573148,24.109748000000003,24.109748000000003,186701.0,51.85,0.0011585248117398361,51.89513600000001,51.89513600000001,27369.0,120.86,0.0019897197811307166,118.00829999999998,118.00829999999998,3933385
2011-12-30,51.89,-0.0028823981552651423,55.09057999999998,55.09057999999998,20336139,,,,,,57.99,-0.004292582417582458,56.18620000000001,56.18620000000001,1745772,38.11,-0.007810466024472773,37.358399999999996,37.358399999999996,3980873,24.45,0.001622259364860934,24.118548000000004,24.118548000000004,151545.0,51.8799,0.0005766634522661462,51.895934000000004,51.895934000000004,57331.0,121.25,0.003226874069170993,118.13009999999998,118.13009999999998,5696319
2012-01-03,52.88,0.0190788205820005,55.016179999999984,55.016179999999984,36903001,,,,,,58.47,0.008277289187790915,56.2884,56.2884,4485918,39.69,0.041458934662818026,37.4856,37.4856,11378213,24.44,-0.00040899795501014857,24.126348000000007,24.126348000000007,176080.0,51.833,-0.0009040109946241159,51.89479400000001,51.89479400000001,154807.0,119.44,-0.014927835051546379,118.23219999999998,118.23219999999998,7786367
2012-01-04,53.11,0.004349470499243502,54.93217999999999,54.93217999999999,27990713,,,,,,57.46,-0.017273815631947964,56.335,56.335,2273134,39.79,0.002519526329050281,37.604,37.604,12934292,24.47,0.0012274959083469206,24.135168000000007,24.135168000000007,422551.0,51.98,0.002836031099878511,51.90099400000001,51.90099400000001,25670.0,118.02,-0.011888814467515108,118.32979999999998,118.32979999999998,7295130
2012-01-05,57.61,0.08472980606288827,54.914579999999994,54.914579999999994,35376562,,,,,,58.04,0.010093978419770222,56.365199999999994,56.365199999999994,1718535,39.18,-0.015330485046494036,37.680200000000006,37.680200000000006,11388858,24.55,0.003269309358398198,24.145768000000007,24.145768000000007,216021.0,51.93,-0.0009619084263177147,51.90799400000001,51.90799400000001,7309.0,117.81,-0.001779359430604921,118.41979999999998,118.41979999999998,6014049
2012-01-06,57.79,0.0031244575594515656,54.923379999999995,54.923379999999995,37122074,,,,,,57.82,-0.003790489317711865,56.410999999999994,56.410999999999994,1224007,39.23,0.001276161306789092,37.7488,37.7488,9333974,24.55,0.0,24.15596800000001,24.15596800000001,288546.0,51.99,0.001155401502022091,51.91141400000001,51.91141400000001,18041.0,118.72,0.007724301841948833,118.4712,118.4712,6739521
2012-01-09,57.64,-0.0025956047759128076,54.93017999999999,54.93017999999999,33285452,,,,,,57.64,-0.0031131096506399336,56.44279999999999,56.44279999999999,1485908,39.06,-0.0043334183023194806,37.82900000000001,37.82900000000001,7092531,24.64,0.0036659877800406804,24.16816800000001,24.16816800000001,206014.0,52.05,0.0011540680900172795,51.91661400000001,51.91661400000001,31293.0,118.52,-0.0016846361185983705,118.5582,118.5582,5354150
2012-01-10,58.03,0.006766134628729992,54.913779999999996,54.913779999999996,30525206,,,,,,58.34,0.012144344205412994,56.435199999999995,56.435199999999995,1478536,39.37,0.007936507936507908,37.892,37.892,6722381,24.74,0.0040584415584414835,24.185968000000013,24.185968000000013,234452.0,52.03,-0.0003842459173870605,51.92581400000001,51.92581400000001,15530.0,118.32,-0.001687478906513662,118.71919999999999,118.71919999999999,6601026
2012-01-11,58.16,0.002240220575564278,54.898779999999995,54.898779999999995,29397889,,,,,,58.69,0.005999314364072639,56.43379999999999,56.43379999999999,1347623,38.91,-0.011684023368046748,37.949000000000005,37.949000000000005,8529815,24.89,0.006063055780113347,24.20536800000001,24.20536800000001,235477.0,52.06,0.000576590428598811,51.93241400000001,51.93241400000001,21163.0,119.85,0.012931034482758674,118.88859999999998,118.88859999999998,7412867
2012-01-12,54.27,-0.06688445667125165,54.825779999999995,54.825779999999995,24687550,,,,,,58.26,-0.007326631453399179,56.43639999999999,56.43639999999999,1675017,38.11,-0.020560267283474598,37.9962,37.9962,17807518,24.93,0.0016070711128968185,24.224168000000013,24.224168000000013,166096.0,52.055,-9.604302727628244e-05,51.93789400000001,51.93789400000001,23825.0,119.69,-0.0013350020859407286,118.96559999999998,118.96559999999998,6674377
2012-01-13,54.07,-0.0036852773171182074,54.778580000000005,54.778580000000005,35029304,,,,,,58.39,0.002231376587710221,56.48219999999999,56.48219999999999,1457527,38.17,0.0015743899239044623,38.055400000000006,38.055400000000006,10796278,24.989,0.002366626554352269,24.24054800000001,24.24054800000001,234196.0,52.1,0.0008644702718278996,51.94089400000001,51.94089400000001,32350.0,120.88,0.009942351073606748,118.99399999999997,118.99399999999997,8566799
2012-01-17,54.56,0.009062326613648919,54.73178,54.73178,35181065,,,,,,58.86,0.008049323514300433,56.511399999999995,56.511399999999995,1384408,38.8,0.016505108724128803,38.1186,38.1186,9342643,25.01,0.0008403697626955253,24.25754800000001,24.25754800000001,217785.0,52.14,0.0007677543186179747,51.94409400000001,51.94409400000001,28161.0,121.44,0.0046326935804104075,119.06279999999997,119.06279999999997,4578357
2012-01-18,55.29,0.013379765395894472,54.675599999999996,54.675599999999996,39455509,,,,,,59.25,0.006625891946992812,56.53459999999999,56.53459999999999,1447330,38.82,0.0005154639175257714,38.1686,38.1686,11843099,25.08,0.0027988804478207285,24.27754800000001,24.27754800000001,203597.0,52.05,-0.0017261219792865656,51.947654000000014,51.947654000000014,45687.0,119.93,-0.012434123847167244,119.13419999999998,119.13419999999998,4856427
2012-01-19,55.63,0.006149394103816208,54.63179999999999,54.63179999999999,37616170,,,,,,59.55,0.005063291139240533,56.5728,56.5728,1198628,38.68,-0.003606388459556964,38.213,38.213,10191705,24.94,-0.005582137161084466,24.294548000000013,24.294548000000013,234323.0,52.078,0.0005379442843420623,51.950614000000016,51.950614000000016,12269.0,118.33,-0.01334111565079632,119.17157999999998,119.17157999999998,7274554
2012-01-20,55.55,-0.0014380729822039973,54.578599999999994,54.578599999999994,33283628,,,,,,59.93,0.006381192275398906,56.6172,56.6172,1220595,37.79,-0.023009307135470558,38.227000000000004,38.227000000000004,12680051,24.85,-0.0036086607858861752,24.30874800000001,24.30874800000001,268557.0,52.069,-0.00017281769653210155,51.952954000000005,51.952954000000005,30895.0,117.01,-0.01115524380968469,119.16697999999998,119.16697999999998,5662525
2012-01-23,55.57,0.0003600360036004613,54.5122,54.5122,35813004,,,,,,60.17,0.004004672117470465,56.6524,56.6524,1188878,38.39,0.015877216194760457,38.2464,38.2464,7758083,24.81,-0.0016096579476861939,24.32334800000001,24.32334800000001,173071.0,52.005,-0.0012291382588488498,51.95505400000001,51.95505400000001,31888.0,116.26,-0.006409708571916917,119.17757999999999,119.17757999999999,6347099
2012-01-24,59.68,0.073960770199748,54.5692,54.5692,29635620,,,,,,60.59,0.0069802227023434416,56.748999999999995,56.748999999999995,1769450,38.11,-0.007293566032821053,38.2684,38.2684,6182285,24.81,0.0,24.336948000000007,24.336948000000007,168971.0,51.99,-0.00028843380444187883,51.957934,51.957934,39673.0,116.41,0.0012902115947015513,119.14317999999999,119.14317999999999,5532991
2012-01-25,60.43,0.012567024128686377,54.642799999999994,54.642799999999994,57751782,,,,,,61.38,0.01303845519062552,56.861,56.861,1450637,38.35,0.006297559695618071,38.2816,38.2816,13816520,24.93,0.0048367593712213,24.35358800000001,24.35358800000001,276180.0,52.02,0.0005770340450086398,51.963134,51.963134,19687.0,116.18,-0.001975775277037961,119.13897999999999,119.13897999999999,12579030
2012-01-26,60.21,-0.0036405758729107784,54.6904,54.6904,33948970,,,,,,61.8,0.006842619745845546,56.9512,56.9512,1579868,38.38,0.0007822685788787531,38.2852,38.2852,6737746,24.98,0.0020056157240273542,24.37098800000001,24.37098800000001,240464.0,52.12,0.0019223375624759509,51.970134,51.970134,19191.0,117.7,0.013083146841108562,119.18037999999999,119.18037999999999,7029261
2012-01-27,60.37,0.002657365886065355,54.748000000000005,54.748000000000005,33806061,,,,,,61.9,0.0016181229773462036,57.0674,57.0674,1363969,38.31,-0.0018238665971860302,38.294000000000004,38.294000000000004,6981821,25.06,0.0032025620496396456,24.39098800000001,24.39098800000001,250818.0,52.12,0.0,51.976893999999994,51.976893999999994,34282.0,118.1,0.003398470688190214,119.19297999999999,119.19297999999999,4596263
2012-01-30,60.44,0.0011595163160509347,54.8804,54.8804,36813785,,,,,,61.38,-0.008400646203554074,57.162,57.162,2271805,38.02,-0.007569825110937067,38.286,38.286,4949609,25.16,0.003990422984836428,24.41578800000001,24.41578800000001,181909.0,52.01,-0.002110514198004565,51.981694,51.981694,99110.0,119.48,0.011685012701100783,119.23517999999999,119.23517999999999,7534252
2012-01-31,60.51,0.0011581733951024908,54.9476,54.9476,42006577,,,,,,61.68,0.004887585532746819,57.2748,57.2748,1859619,37.83,-0.004997369805365692,38.2558,38.2558,9058368,25.19,0.0011923688394277487,24.44098800000001,24.44098800000001,358855.0,51.9,-0.0021149778888674975,51.981254,51.981254,44076.0,120.86,0.011550050217609575,119.28397999999997,119.28397999999997,7197207
2012-02-01,61.01,0.008263097008758935,55.13400000000001,55.13400000000001,38584325,,,,,,62.3,0.010051880674448732,57.4204,57.4204,3082439,37.4,-0.011366640232619574,38.2396,38.2396,9907058,25.189,-3.969829297345573e-05,24.46596800000001,24.46596800000001,342414.0,52.0,0.0019267822736031004,51.981494000000005,51.981494000000005,37495.0,119.16,-0.014065861327155371,119.28037999999997,119.28037999999997,7192067
2012-02-02,61.21,0.003278151122766859,55.25020000000001,55.25020000000001,34355824,,,,,,62.44,0.0022471910112360494,57.5604,57.5604,2669736,37.13,-0.007219251336898269,38.22580000000001,38.22580000000001,8770194,25.2,0.00043669855889483244,24.49016800000001,24.49016800000001,163017.0,52.05,0.0009615384615384581,51.986094,51.986094,25475.0,119.12,-0.000335683115139207,119.27597999999996,119.27597999999996,4555252
2012-02-03,62.04,0.013559875837281465,55.4042,55.4042,32544207,,,,,,63.35,0.014573991031390232,57.748000000000005,57.748000000000005,2564052,37.59,0.012388903851333177,38.225,38.225,10563742,25.06,-0.005555555555555536,24.510968000000013,24.510968000000013,317141.0,52.107,0.0010951008645534444,51.991234000000006,51.991234000000006,16523.0,116.58,-0.021323035594358664,119.20677999999997,119.20677999999997,11093658
2012-02-06,62.01,-0.0004835589941972751,55.5542,55.5542,26136930,,,,,,63.08,-0.0042620363062352284,57.935,57.935,1678514,37.36,-0.006118648576749264,38.216,38.216,4965755,25.08,0.0007980845969672856,24.53176800000001,24.53176800000001,144273.0,52.0895,-0.0003358473909454984,51.997424,51.997424,27022.0,117.75,0.01003602676273796,119.13437999999996,119.13437999999996,5485742
2012-02-07,62.12,0.0017739074342848493,55.731399999999994,55.731399999999994,36208739,,,,,,63.0,-0.0012682308180088642,58.1522,58.1522,1930772,37.95,0.01579229122055681,38.2316,38.2316,9810442,25.09,0.0003987240829346206,24.55256800000001,24.55256800000001,195404.0,52.065,-0.00047034431123360587,52.002954,52.002954,21203.0,116.28,-0.012484076433120994,119.00857999999997,119.00857999999997,8423882
2012-02-08,62.45,0.005312298776561475,55.922599999999996,55.922599999999996,35551650,,,,,,63.09,0.0014285714285715567,58.367000000000004,58.367000000000004,1694601,38.03,0.002108036890645648,38.2474,38.2474,8560517,25.04,-0.0019928258270227595,24.57236800000001,24.57236800000001,192281.0,52.06,-9.603380389888727e-05,52.008354,52.008354,18149.0,116.38,0.0008599931200550248,118.92019999999997,118.92019999999997,7022064
2012-02-09,62.91,0.007365892714171318,56.08659999999999,56.08659999999999,40092963,,,,,,62.58,-0.00808368996671427,58.54740000000001,58.54740000000001,1366234,38.32,0.007625558769392526,38.2572,38.2572,4329534,25.04,0.0,24.59316800000001,24.59316800000001,152890.0,51.98,-0.001536688436419631,52.011554,52.011554,34861.0,115.49,-0.007647362089706178,118.81539999999997,118.81539999999997,10381723
2012-02-10,62.465,-0.007073597202352455,56.24869999999999,56.24869999999999,45867823,,,,,,62.0,-0.009268136784915226,58.71900000000001,58.71900000000001,1553851,38.0,-0.008350730688935326,38.2464,38.2464,5315457,25.09,0.0019968051118210983,24.615168000000008,24.615168000000008,113675.0,52.005,0.00048095421315896836,52.013653999999995,52.013653999999995,9998.0,116.97,0.01281496233440138,118.75979999999998,118.75979999999998,6529295
2012-02-13,63.03,0.009045065236532368,56.381499999999996,56.381499999999996,29415412,,,,,,62.7099,0.01144999999999996,58.854598,58.854598,1730546,38.69,0.01815789473684215,38.245,38.245,13644325,25.08,-0.0003985651654045963,24.637768000000005,24.637768000000005,163524.0,52.0,-9.614460148066328e-05,52.016653999999996,52.016653999999996,30551.0,117.14,0.0014533641104557127,118.74499999999998,118.74499999999998,5607812
2012-02-14,63.21,0.0028557829604949347,56.5943,56.5943,33059444,,,,,,61.97,-0.011798774994059902,58.986798,58.986798,1616394,38.83,0.0036185060739208907,38.2494,38.2494,7801872,25.11,0.0011961722488038617,24.661568000000003,24.661568000000003,283030.0,52.06,0.001153846153846283,52.02185399999999,52.02185399999999,35210.0,117.75,0.0052074440840019776,118.76019999999998,118.76019999999998,7417042
2012-02-15,62.75,-0.00727732953646576,56.80089999999999,56.80089999999999,71839964,,,,,,61.67,-0.004841052121994482,59.111798,59.111798,1886571,39.18,0.009013649240278143,38.2524,38.2524,7655000,25.05,-0.002389486260453988,24.682368,24.682368,227443.0,52.09,0.0005762581636572506,52.029464,52.029464,45862.0,117.55,-0.001698513800424628,118.7378,118.7378,6690835
2012-02-16,63.62,0.013864541832669275,57.01329999999999,57.01329999999999,63607526,,,,,,62.32,0.010539970812388555,59.240398000000006,59.240398000000006,2225437,39.28,0.002552322613578406,38.2578,38.2578,6160850,25.01,-0.00159680638722548,24.702368,24.702368,219202.0,52.06,-0.00057592628143599,52.033944,52.033944,19284.0,116.61,-0.007996597192683974,118.70119999999999,118.70119999999999,8527190
